"","Artist","Title","ChordProg","WeekID","Week.Position","Instance","Previous.Week.Position","Peak.Position","Weeks.on.Chart","Genre","Followers","NumAlbums","Gender","Group.Solo"
"5963","KATY PERRY","FIREWORK","I.V.vi.iii.IV","6/18/2011",36,1,37,1,33,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5964","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","9/5/2009",14,1,14,9,17,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"5965","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","7/25/2009",12,1,13,10,11,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"5966","KATY PERRY","FIREWORK","I.V.vi.iii.IV","7/30/2011",45,1,36,1,39,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5967","KATY PERRY","FIREWORK","I.V.vi.iii.IV","4/16/2011",14,1,14,1,24,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5968","KATY PERRY","FIREWORK","I.V.vi.iii.IV","7/9/2011",45,1,40,1,36,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5969","KATY PERRY","HOT N COLD","I.V.vi.IV","4/25/2009",40,2,37,3,37,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5970","KATY PERRY","RISE","I.V-vi.vi","8/20/2016",43,1,43,11,3,"Electronic,Pop",14004245,7,"F","Solo"
"5971","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","6/20/2009",12,1,14,10,6,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"5972","KATY PERRY","FIREWORK","I.V.vi.iii.IV","4/30/2011",22,1,18,1,26,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5973","KATY PERRY","FIREWORK","I.V.vi.iii.IV","2/12/2011",3,1,2,1,15,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5974","KATY PERRY","UNCONDITIONALLY","I.V.vi.IV","12/7/2013",16,1,16,16,5,"Pop",14004245,7,"F","Solo"
"5975","KATY PERRY","UNCONDITIONALLY","I.V.vi.IV","11/9/2013",30,1,NA,30,1,"Pop",14004245,7,"F","Solo"
"5976","KATY PERRY","UNCONDITIONALLY","I.V.vi.IV","1/18/2014",29,1,20,14,11,"Pop",14004245,7,"F","Solo"
"5977","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","9/19/2009",20,1,16,9,19,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"5978","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","8/22/2009",11,1,11,9,15,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"5979","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","7/4/2009",11,1,11,10,8,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"5980","KATY PERRY","FIREWORK","I.V.vi.iii.IV","5/28/2011",28,1,25,1,30,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5981","KATY PERRY","FIREWORK","I.V.vi.iii.IV","7/2/2011",40,1,40,1,35,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5982","KATY PERRY","FIREWORK","I.V.vi.iii.IV","6/25/2011",40,1,36,1,34,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5983","KATY PERRY","HOT N COLD","I.V.vi.IV","12/13/2008",6,2,5,3,18,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5984","KATY PERRY","HOT N COLD","I.V.vi.IV","12/6/2008",5,2,4,3,17,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5985","KATY PERRY","UNCONDITIONALLY","I.V.vi.IV","3/22/2014",98,1,82,14,20,"Pop",14004245,7,"F","Solo"
"5986","KATY PERRY","UNCONDITIONALLY","I.V.vi.IV","1/11/2014",20,1,23,14,10,"Pop",14004245,7,"F","Solo"
"5987","KATY PERRY","HOT N COLD","I.V.vi.IV","10/25/2008",5,2,6,5,11,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5988","KATY PERRY","UNCONDITIONALLY","I.V.vi.IV","2/22/2014",68,1,62,14,16,"Pop",14004245,7,"F","Solo"
"5989","KATY PERRY","UNCONDITIONALLY","I.V.vi.IV","2/15/2014",62,1,49,14,15,"Pop",14004245,7,"F","Solo"
"5990","KATY PERRY","FIREWORK","I.V.vi.iii.IV","5/21/2011",25,1,23,1,29,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5991","KATY PERRY","FIREWORK","I.V.vi.iii.IV","5/14/2011",23,1,24,1,28,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5992","KATY PERRY","UNCONDITIONALLY","I.V.vi.IV","11/30/2013",16,1,21,16,4,"Pop",14004245,7,"F","Solo"
"5993","KATY PERRY","FIREWORK","I.V.vi.iii.IV","4/23/2011",18,1,14,1,25,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5994","KATY PERRY","HOT N COLD","I.V.vi.IV","3/21/2009",26,2,27,3,32,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5995","KATY PERRY","FIREWORK","I.V.vi.iii.IV","6/11/2011",37,1,32,1,32,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5996","KATY PERRY","HOT N COLD","I.V.vi.IV","11/1/2008",5,2,5,5,12,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5997","KATY PERRY","HOT N COLD","I.V.vi.IV","5/9/2009",50,2,43,3,39,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5998","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","10/17/2009",47,1,40,9,23,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"5999","KATY PERRY","FIREWORK","I.V.vi.iii.IV","5/7/2011",24,1,22,1,27,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"6000","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","5/30/2009",13,1,51,13,3,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"6001","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","6/27/2009",11,1,12,10,7,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"6002","KATY PERRY","FIREWORK","I.V.vi.iii.IV","7/23/2011",36,1,43,1,38,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"6003","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","6/13/2009",14,1,10,10,5,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"6004","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","8/8/2009",9,1,10,9,13,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"6005","KATY PERRY","UNCONDITIONALLY","I.V.vi.IV","11/16/2013",25,1,30,25,2,"Pop",14004245,7,"F","Solo"
"6006","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","8/1/2009",10,1,12,10,12,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"6007","KATY PERRY","HOT N COLD","I.V.vi.IV","11/8/2008",6,2,5,5,13,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"6008","KATY PERRY","FIREWORK","I.V.vi.iii.IV","12/18/2010",1,1,2,1,7,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"6009","KATY PERRY","FIREWORK","I.V.vi.iii.IV","7/16/2011",43,1,45,1,37,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"6010","KATY PERRY","RISE","I.V-vi.vi","8/27/2016",29,1,43,11,4,"Electronic,Pop",14004245,7,"F","Solo"
"6011","KATY PERRY","RISE","I.V-vi.vi","9/3/2016",39,1,29,11,5,"Electronic,Pop",14004245,7,"F","Solo"
"6012","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","6/6/2009",10,1,13,10,4,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"6013","KATY PERRY","RISE","I.V-vi.vi","10/1/2016",72,1,62,11,9,"Electronic,Pop",14004245,7,"F","Solo"
"6014","KATY PERRY","FIREWORK","I.V.vi.iii.IV","3/26/2011",14,1,10,1,21,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"6015","KATY PERRY","HOT N COLD","I.V.vi.IV","4/11/2009",35,2,34,3,35,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"6016","KATY PERRY","FIREWORK","I.V.vi.iii.IV","1/1/2011",1,1,1,1,9,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"6017","KATY PERRY","RISE","I.V-vi.vi","8/6/2016",11,1,NA,11,1,"Electronic,Pop",14004245,7,"F","Solo"
"6018","KATY PERRY","HOT N COLD","I.V.vi.IV","2/7/2009",13,2,8,3,26,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"6019","KATY PERRY","LOST","I.vi.IV.V",NA,101,NA,NA,101,0,NA,14004245,7,"F","Solo"
"6020","KATY PERRY","HOT N COLD","I.V.vi.IV","11/29/2008",4,2,3,3,16,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"6021","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","5/16/2009",65,1,NA,65,1,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"6022","KATY PERRY","FIREWORK","I.V.vi.iii.IV","4/9/2011",14,1,15,1,23,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"6023","KATY PERRY","UNCONDITIONALLY","I.V.vi.IV","3/1/2014",73,1,68,14,17,"Pop",14004245,7,"F","Solo"
"6024","KATY PERRY","FIREWORK","I.V.vi.iii.IV","1/22/2011",2,1,1,1,12,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"6025","KATY PERRY","HOT N COLD","I.V.vi.IV","1/17/2009",6,2,6,3,23,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"6026","KATY PERRY","HOT N COLD","I.V.vi.IV","4/4/2009",34,2,28,3,34,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"6027","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","7/11/2009",10,1,11,10,9,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"6028","KATY PERRY","HOT N COLD","I.V.vi.IV","11/15/2008",4,2,6,4,14,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"6029","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","7/18/2009",13,1,10,10,10,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"6030","KATY PERRY","HOT N COLD","I.V.vi.IV","7/5/2008",88,1,NA,88,1,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"6031","KATY PERRY","HOT N COLD","I.V.vi.IV","12/20/2008",7,2,6,3,19,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"6032","KATY PERRY","FIREWORK","I.V.vi.iii.IV","1/8/2011",2,1,1,1,10,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"6033","KATY PERRY","RISE","I.V-vi.vi","8/13/2016",43,1,11,11,2,"Electronic,Pop",14004245,7,"F","Solo"
"6034","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","10/10/2009",40,1,33,9,22,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"6035","KATY PERRY","FIREWORK","I.V.vi.iii.IV","3/19/2011",10,1,6,1,20,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"6036","KATY PERRY","RISE","I.V-vi.vi","9/24/2016",62,1,53,11,8,"Electronic,Pop",14004245,7,"F","Solo"
"6037","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","8/15/2009",11,1,9,9,14,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"6038","KATY PERRY","FIREWORK","I.V.vi.iii.IV","4/2/2011",15,1,14,1,22,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"6039","KATY PERRY","HOT N COLD","I.V.vi.IV","10/11/2008",6,2,9,6,9,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"6040","KAVINSKY","PROTOVISION","I.V-vi.vi",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"6041","KAZUMI TOTAKA","GO KK RIDER","vi.V.IV.V",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"6042","KAZUMI TOTAKA","BUBBLEGUM KK","I.bVI.V",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"6043","KEALI'I REICHEL","KA NOHONA PILI KAI","IV.I6.V",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"6044","KEANE VS BASTO","BEND AND BREAK","I.V6.vi.V",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"6045","KEIICHI OKU","PARADISE","V.vii-vi.vi",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"6046","KEITH JARRETT","COUNTRY","IV.V.V6-vi.vi",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"6047","KEITH MOON","DO ME GOOD","I.vi.IV.V",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"6048","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","8/22/2009",89,2,NA,89,2,"R&;B,Pop",5629156,8,"F","Solo"
"6049","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","1/30/2010",28,2,25,13,25,"R&;B,Pop",5629156,8,"F","Solo"
"6050","KELLY CLARKSON","BREAKAWAY","I.V.vi.IV","10/2/2004",27,1,31,27,6,"Screen,Pop-Rock,Soundtrack,Pop,Rock",5629156,8,"F","Solo"
"6051","KELLY CLARKSON","MY LIFE WOULD SUCK WITHOUT YOU","I.vi.IV.V","2/14/2009",1,1,1,1,3,"Pop-Rock,Pop",5629156,8,"F","Solo"
"6052","KELLY CLARKSON","BEHIND THESE HAZEL EYES","I.V.vi.IV","4/30/2005",65,1,87,65,2,"Pop-Rock,Pop,Rock",5629156,8,"F","Solo"
"6053","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","12/26/2009",15,2,13,13,20,"R&;B,Pop",5629156,8,"F","Solo"
"6054","KELLY CLARKSON","HEARTBEAT SONG","I.V.vi.IV","2/7/2015",67,1,37,37,2,"Pop",5629156,8,"F","Solo"
"6055","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","10/3/2009",31,2,35,31,8,"R&;B,Pop",5629156,8,"F","Solo"
"6056","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","1/16/2010",26,2,28,13,23,"R&;B,Pop",5629156,8,"F","Solo"
"6057","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","11/21/2009",19,2,21,17,15,"R&;B,Pop",5629156,8,"F","Solo"
"6058","KELLY CLARKSON","HEARTBEAT SONG","I.V.vi.IV","3/7/2015",46,1,44,34,6,"Pop",5629156,8,"F","Solo"
"6059","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","2/6/2010",33,2,28,13,26,"R&;B,Pop",5629156,8,"F","Solo"
"6060","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","1/2/2010",18,2,15,13,21,"R&;B,Pop",5629156,8,"F","Solo"
"6061","KELLY CLARKSON","MY LIFE WOULD SUCK WITHOUT YOU","I.vi.IV.V","3/28/2009",5,1,9,1,9,"Pop-Rock,Pop",5629156,8,"F","Solo"
"6062","KELLY CLARKSON","MY LIFE WOULD SUCK WITHOUT YOU","I.vi.IV.V","5/30/2009",22,1,18,1,18,"Pop-Rock,Pop",5629156,8,"F","Solo"
"6063","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","10/10/2009",27,2,31,27,9,"R&;B,Pop",5629156,8,"F","Solo"
"6064","KELLY CLARKSON","MY LIFE WOULD SUCK WITHOUT YOU","I.vi.IV.V","4/25/2009",11,1,12,1,13,"Pop-Rock,Pop",5629156,8,"F","Solo"
"6065","KELLY CLARKSON","HEARTBEAT SONG","I.V.vi.IV","2/14/2015",56,1,67,37,3,"Pop",5629156,8,"F","Solo"
"6066","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","12/5/2009",16,2,20,16,17,"R&;B,Pop",5629156,8,"F","Solo"
"6067","KELLY CLARKSON","MY LIFE WOULD SUCK WITHOUT YOU","I.vi.IV.V","2/7/2009",1,1,97,1,2,"Pop-Rock,Pop",5629156,8,"F","Solo"
"6068","KELLY CLARKSON","HEARTBEAT SONG","I.V.vi.IV","4/18/2015",24,1,31,21,12,"Pop",5629156,8,"F","Solo"
"6069","KELLY CLARKSON","CATCH MY BREATH","vi.V.IV.V","11/24/2012",96,2,NA,96,3,"Pop",5629156,8,"F","Solo"
"6070","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","1/23/2010",25,2,26,13,24,"R&;B,Pop",5629156,8,"F","Solo"
"6071","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","2/27/2010",40,2,34,13,29,"R&;B,Pop",5629156,8,"F","Solo"
"6072","KELLY CLARKSON","BEHIND THESE HAZEL EYES","I.V.vi.IV","5/28/2005",18,1,24,18,6,"Pop-Rock,Pop,Rock",5629156,8,"F","Solo"
"6073","KELLY CLARKSON","STRONGER","I.V6.vi.V","7/28/2012",30,3,30,1,30,NA,5629156,8,"F","Solo"
"6074","KELLY CLARKSON","MY LIFE WOULD SUCK WITHOUT YOU","I.vi.IV.V","5/16/2009",16,1,17,1,16,"Pop-Rock,Pop",5629156,8,"F","Solo"
"6075","KELLY CLARKSON","HEARTBEAT SONG","I.V.vi.IV","6/13/2015",72,1,71,21,20,"Pop",5629156,8,"F","Solo"
"6076","KELLY CLARKSON","STRONGER","I.V6.vi.V","6/30/2012",22,3,19,1,26,NA,5629156,8,"F","Solo"
"6077","KELLY CLARKSON","BREAKAWAY","I.V.vi.IV","6/18/2005",33,1,38,6,43,"Screen,Pop-Rock,Soundtrack,Pop,Rock",5629156,8,"F","Solo"
"6078","KELLY CLARKSON","HEARTBEAT SONG","I.V.vi.IV","5/23/2015",58,1,51,21,17,"Pop",5629156,8,"F","Solo"
"6079","KELLY CLARKSON","STRONGER","I.V6.vi.V","7/14/2012",28,3,21,1,28,NA,5629156,8,"F","Solo"
"6080","KELLY CLARKSON","CATCH MY BREATH","vi.V.IV.V","2/23/2013",19,2,19,19,16,"Pop",5629156,8,"F","Solo"
"6081","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","10/31/2009",20,2,19,19,12,"R&;B,Pop",5629156,8,"F","Solo"
"6082","KELLY CLARKSON","BEHIND THESE HAZEL EYES","I.V.vi.IV","9/24/2005",17,1,13,6,23,"Pop-Rock,Pop,Rock",5629156,8,"F","Solo"
"6083","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","12/19/2009",13,2,14,13,19,"R&;B,Pop",5629156,8,"F","Solo"
"6084","KELLY CLARKSON","HEARTBEAT SONG","I.V.vi.IV","5/30/2015",61,1,58,21,18,"Pop",5629156,8,"F","Solo"
"6085","KELLY CLARKSON","MY LIFE WOULD SUCK WITHOUT YOU","I.vi.IV.V","3/7/2009",10,1,8,1,6,"Pop-Rock,Pop",5629156,8,"F","Solo"
"6086","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","9/5/2009",65,2,79,65,4,"R&;B,Pop",5629156,8,"F","Solo"
"6087","KELLY CLARKSON","MY LIFE WOULD SUCK WITHOUT YOU","I.vi.IV.V","5/23/2009",18,1,16,1,17,"Pop-Rock,Pop",5629156,8,"F","Solo"
"6088","KELLY CLARKSON","BEHIND THESE HAZEL EYES","I.V.vi.IV","6/25/2005",6,1,6,6,10,"Pop-Rock,Pop,Rock",5629156,8,"F","Solo"
"6089","KELLY CLARKSON","BEHIND THESE HAZEL EYES","I.V.vi.IV","7/9/2005",7,1,6,6,12,"Pop-Rock,Pop,Rock",5629156,8,"F","Solo"
"6090","KELLY CLARKSON","BREAKAWAY","I.V.vi.IV","10/16/2004",14,1,20,14,8,"Screen,Pop-Rock,Soundtrack,Pop,Rock",5629156,8,"F","Solo"
"6091","KELLY CLARKSON","BREAKAWAY","I.V.vi.IV","10/9/2004",20,1,27,20,7,"Screen,Pop-Rock,Soundtrack,Pop,Rock",5629156,8,"F","Solo"
"6092","KELLY CLARKSON","BEHIND THESE HAZEL EYES","I.V.vi.IV","11/19/2005",34,1,31,6,31,"Pop-Rock,Pop,Rock",5629156,8,"F","Solo"
"6093","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","3/28/2009",70,1,NA,70,1,"R&;B,Pop",5629156,8,"F","Solo"
"6094","KELLY CLARKSON","CATCH MY BREATH","vi.V.IV.V","4/13/2013",37,2,32,19,23,"Pop",5629156,8,"F","Solo"
"6095","KELLY CLARKSON","BEHIND THESE HAZEL EYES","I.V.vi.IV","8/13/2005",7,1,7,6,17,"Pop-Rock,Pop,Rock",5629156,8,"F","Solo"
"6096","KELLY CLARKSON","MY LIFE WOULD SUCK WITHOUT YOU","I.vi.IV.V","5/2/2009",13,1,11,1,14,"Pop-Rock,Pop",5629156,8,"F","Solo"
"6097","KELLY CLARKSON","MY LIFE WOULD SUCK WITHOUT YOU","I.vi.IV.V","3/14/2009",10,1,10,1,7,"Pop-Rock,Pop",5629156,8,"F","Solo"
"6098","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","2/20/2010",34,2,30,13,28,"R&;B,Pop",5629156,8,"F","Solo"
"6099","KELLY CLARKSON","BEHIND THESE HAZEL EYES","I.V.vi.IV","7/23/2005",7,1,8,6,14,"Pop-Rock,Pop,Rock",5629156,8,"F","Solo"
"6100","KELLY CLARKSON","MY LIFE WOULD SUCK WITHOUT YOU","I.vi.IV.V","4/11/2009",7,1,6,1,11,"Pop-Rock,Pop",5629156,8,"F","Solo"
"6101","KELLY CLARKSON","HEARTBEAT SONG","I.V.vi.IV","5/2/2015",44,1,31,21,14,"Pop",5629156,8,"F","Solo"
"6102","KELLY CLARKSON","HEARTBEAT SONG","I.V.vi.IV","2/28/2015",44,1,34,34,5,"Pop",5629156,8,"F","Solo"
"6103","KELLY CLARKSON","BREAKAWAY","I.V.vi.IV","5/21/2005",40,1,39,6,39,"Screen,Pop-Rock,Soundtrack,Pop,Rock",5629156,8,"F","Solo"
"6104","KELLY CLARKSON","MY LIFE WOULD SUCK WITHOUT YOU","I.vi.IV.V","7/4/2009",48,1,36,1,23,"Pop-Rock,Pop",5629156,8,"F","Solo"
"6105","KELLY CLARKSON","BREAKAWAY","I.V.vi.IV","4/9/2005",20,1,18,6,33,"Screen,Pop-Rock,Soundtrack,Pop,Rock",5629156,8,"F","Solo"
"6106","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","8/29/2009",79,2,89,79,3,"R&;B,Pop",5629156,8,"F","Solo"
"6107","KELLY CLARKSON","STRONGER","I.V6.vi.V","7/21/2012",30,3,28,1,29,NA,5629156,8,"F","Solo"
"6108","KELLY CLARKSON","BEHIND THESE HAZEL EYES","I.V.vi.IV","10/1/2005",16,1,17,6,24,"Pop-Rock,Pop,Rock",5629156,8,"F","Solo"
"6109","KELLY CLARKSON","BEHIND THESE HAZEL EYES","I.V.vi.IV","8/27/2005",7,1,7,6,19,"Pop-Rock,Pop,Rock",5629156,8,"F","Solo"
"6110","KELLY CLARKSON","CATCH MY BREATH","vi.V.IV.V","3/30/2013",27,2,24,19,21,"Pop",5629156,8,"F","Solo"
"6111","KELLY CLARKSON","BEHIND THESE HAZEL EYES","I.V.vi.IV","12/3/2005",40,1,38,6,33,"Pop-Rock,Pop,Rock",5629156,8,"F","Solo"
"6112","KELLY CLARKSON","BEHIND THESE HAZEL EYES","I.V.vi.IV","5/14/2005",38,1,46,38,4,"Pop-Rock,Pop,Rock",5629156,8,"F","Solo"
"6113","KELLY CLARKSON","BEHIND THESE HAZEL EYES","I.V.vi.IV","7/16/2005",8,1,7,6,13,"Pop-Rock,Pop,Rock",5629156,8,"F","Solo"
"6114","KELLY CLARKSON","MY LIFE WOULD SUCK WITHOUT YOU","I.vi.IV.V","4/18/2009",12,1,7,1,12,"Pop-Rock,Pop",5629156,8,"F","Solo"
"6115","KELLY CLARKSON","CATCH MY BREATH","vi.V.IV.V","1/19/2013",30,2,36,30,11,"Pop",5629156,8,"F","Solo"
"6116","KELLY CLARKSON","MY LIFE WOULD SUCK WITHOUT YOU","I.vi.IV.V","6/27/2009",36,1,27,1,22,"Pop-Rock,Pop",5629156,8,"F","Solo"
"6117","KELLY CLARKSON","STRONGER","I.V6.vi.V","6/23/2012",19,3,15,1,25,NA,5629156,8,"F","Solo"
"6118","KELLY CLARKSON","STRONGER","I.V6.vi.V","2/25/2012",1,3,1,1,8,NA,5629156,8,"F","Solo"
"6119","KELLY CLARKSON","BEHIND THESE HAZEL EYES","I.V.vi.IV","5/21/2005",24,1,38,24,5,"Pop-Rock,Pop,Rock",5629156,8,"F","Solo"
"6120","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","11/28/2009",20,2,19,17,16,"R&;B,Pop",5629156,8,"F","Solo"
"6121","KELLY CLARKSON","BEHIND THESE HAZEL EYES","I.V.vi.IV","6/11/2005",6,1,8,6,8,"Pop-Rock,Pop,Rock",5629156,8,"F","Solo"
"6122","KELLY CLARKSON","CATCH MY BREATH","vi.V.IV.V","3/16/2013",23,2,24,19,19,"Pop",5629156,8,"F","Solo"
"6123","KELLY CLARKSON","STRONGER","I.V6.vi.V","4/14/2012",5,3,2,1,15,NA,5629156,8,"F","Solo"
"6124","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","12/12/2009",14,2,16,14,18,"R&;B,Pop",5629156,8,"F","Solo"
"6125","KELLY CLARKSON","BREAKAWAY","I.V.vi.IV","6/25/2005",36,1,33,6,44,"Screen,Pop-Rock,Soundtrack,Pop,Rock",5629156,8,"F","Solo"
"6126","KELLY CLARKSON","ALREADY GONE","I.V.vi.IV","3/6/2010",42,2,40,13,30,"R&;B,Pop",5629156,8,"F","Solo"
"6127","KELLY CLARKSON","BREAKAWAY","I.V.vi.IV","12/11/2004",9,1,8,6,16,"Screen,Pop-Rock,Soundtrack,Pop,Rock",5629156,8,"F","Solo"
"6128","KELLY CLARKSON","HEARTBEAT SONG","I.V.vi.IV","1/31/2015",37,1,NA,37,1,"Pop",5629156,8,"F","Solo"
"6129","KELLY CLARKSON","HEARTBEAT SONG","I.V.vi.IV","3/21/2015",21,1,37,21,8,"Pop",5629156,8,"F","Solo"
"6130","KELLY CLARKSON","MY LIFE WOULD SUCK WITHOUT YOU","I.vi.IV.V","6/6/2009",30,1,22,1,19,"Pop-Rock,Pop",5629156,8,"F","Solo"
"6131","KELLY CLARKSON","BEHIND THESE HAZEL EYES","I.V.vi.IV","6/18/2005",6,1,6,6,9,"Pop-Rock,Pop,Rock",5629156,8,"F","Solo"
"6132","KELLY CLARKSON","BEHIND THESE HAZEL EYES","I.V.vi.IV","10/29/2005",22,1,20,6,28,"Pop-Rock,Pop,Rock",5629156,8,"F","Solo"
"6133","KELLY CLARKSON","BEHIND THESE HAZEL EYES","I.V.vi.IV","11/12/2005",31,1,26,6,30,"Pop-Rock,Pop,Rock",5629156,8,"F","Solo"
"6134","KELLY CLARKSON","CATCH MY BREATH","vi.V.IV.V","11/3/2012",54,1,NA,54,1,"Pop",5629156,8,"F","Solo"
